WWTracker, , , , 
TimeStamp,X,Y,Z, 
188.06,28.125,-89.4137,73.0909, 
188.217,28.125,-89.116,73.2578, 
188.22,28.125,-89.116,73.2578, 
188.372,28.125,-89.116,73.2578, 
188.375,28.125,-89.116,73.2578, 
188.536,28.125,-89.116,73.2578, 
188.539,28.125,-89.116,73.2578, 
188.692,28.125,-89.116,73.2578, 
188.694,28.125,-89.116,73.2578, 
188.855,28.125,-89.116,73.2578, 
188.857,28.125,-89.116,73.2578, 
189.012,28.125,-89.116,73.2578, 
189.014,28.125,-89.116,73.2578, 
189.17,28.125,-89.116,73.2578, 
189.173,28.125,-89.116,73.2578, 
189.332,28.125,-89.116,73.2578, 
189.334,28.125,-89.116,73.2578, 
189.491,28.125,-89.116,73.2578, 
189.493,28.125,-89.116,73.2578, 
189.653,28.125,-89.116,73.2578, 
189.656,28.125,-89.116,73.2578, 
189.808,28.125,-89.116,73.2578, 
189.811,28.125,-89.116,73.2578, 
189.971,28.125,-89.116,73.2578, 
189.973,28.125,-89.116,73.2578, 
190.127,28.125,-89.116,73.2578, 
190.287,28.125,-89.116,73.2578, 
190.289,28.125,-89.116,73.2578, 
190.448,28.125,-89.116,73.2578, 
190.45,28.125,-89.116,73.2578, 
190.897,28.125,-89.116,73.2578, 
190.899,28.125,-89.116,73.2578, 
191.057,28.125,-89.116,73.2578, 
191.06,28.125,-89.116,73.2578, 
191.217,28.125,-89.116,73.2578, 
191.22,28.125,-89.116,73.2578, 
191.375,28.125,-89.116,73.2578, 
191.377,28.125,-89.116,73.2578, 
191.537,28.125,-89.116,73.2578, 
191.54,28.125,-89.116,73.2578, 
191.692,28.125,-89.116,73.2578, 
191.694,28.125,-89.116,73.2578, 
191.853,28.125,-89.116,73.2578, 
191.856,28.125,-89.116,73.2578, 
192.011,28.125,-89.116,73.2578, 
192.013,28.125,-89.116,73.2578, 
192.173,28.125,-89.116,73.2578, 
192.176,28.125,-89.116,73.2578, 
192.333,28.125,-89.116,73.2578, 
192.336,28.125,-89.116,73.2578, 
192.491,28.125,-89.116,73.2578, 
192.493,28.125,-89.116,73.2578, 
192.653,28.125,-89.116,73.2578, 
192.656,28.125,-89.116,73.2578, 
192.808,28.125,-89.116,73.2578, 
192.811,28.125,-89.116,73.2578, 
192.969,28.125,-89.116,73.2578, 
192.971,28.125,-89.116,73.2578, 
193.129,28.125,-89.116,73.2578, 
193.131,28.125,-89.116,73.2578, 
193.29,28.125,-89.116,73.2578, 
193.293,28.125,-89.116,73.2578, 
193.449,28.125,-89.116,73.2578, 
193.452,28.125,-89.116,73.2578, 
193.607,28.125,-89.116,73.2578, 
193.609,28.125,-89.116,73.2578, 
193.767,28.125,-89.116,73.2578, 
193.77,28.125,-89.116,73.2578, 
193.926,28.125,-89.116,73.2578, 
193.929,28.125,-89.116,73.2578, 
194.088,28.125,-89.116,73.2578, 
194.09,28.125,-89.116,73.2578, 
194.244,28.125,-89.116,73.2578, 
194.247,28.125,-89.116,73.2578, 
194.406,28.125,-89.116,73.2578, 
194.409,28.125,-89.116,73.2578, 
194.567,28.125,-89.116,73.2578, 
194.569,28.125,-89.116,73.2578, 
194.727,28.125,-89.4137,73.0909, 
194.73,28.125,-89.4137,73.0909, 
194.886,28.125,-89.116,73.2578, 
194.889,28.125,-89.116,73.2578, 
195.045,28.125,-89.116,73.2578, 
195.048,28.125,-89.116,73.2578, 
